,season,name,textblob_sentiment,sentiment_bert_average_score,sentiment_xlnet_average_score,bert_relevance,relevance_score,frequency
0,2010,Al Harrington,0.0322815091754486,0.615266012210472,0.6102737764907039,0.527045488357544,0.0006413033165588,3
1,2010,Al Horford,0.0484222637631729,0.5975073248732323,0.5481711783829857,0.5281317830085754,0.0009619549748382,2
2,2010,Al Jefferson,0.0731523758973791,0.5887928250568365,0.5850761841714772,0.5273613929748535,0.0024765477868528,3
3,2010,Allen Iverson,0.0,0.5296669602394104,0.5502549409866333,0.5240400433540344,0.0,1
4,2010,Amar'e Stoudemire,0.0,0.5280919075012207,0.7067809700965881,0.543718695640564,0.0,1
5,2010,Andre Miller,0.0926882663407053,0.5760467797517776,0.5812797513273027,0.5220761895179749,0.0616113221589233,6
6,2010,Andrea Bargnani,0.2366198865733748,0.5677419097527213,0.5666976000951685,0.5314929485321045,0.0018285459338642,1
7,2010,Andrew Bogut,0.2156756438006437,0.6016583310233221,0.6088237563769022,0.5138013958930969,0.0917836355580646,3
8,2010,Andrew Bynum,0.2522723803973803,0.5723225937949286,0.5465111633141836,0.5252323746681213,0.0187347143342237,3
9,2010,Anthony Tolliver,0.1074376885740522,0.5975322212491717,0.6016859837940761,0.519020676612854,0.0,1
10,2010,Baron Davis,0.1959271968070072,0.5841270925677847,0.6077141946243917,0.5028625726699829,0.0025527278081401,10
11,2010,Brandon Jennings,0.1635111941930125,0.5854365159483517,0.5630141952458549,0.509989857673645,0.0019239099496764,1
12,2010,Brandon Roy,0.0599749661113297,0.5817097173017614,0.5696644853143131,0.5197175741195679,0.0003847819899352,5
13,2010,Brandon Rush,0.1354744413835323,0.5867385331760435,0.5760815099758261,0.5221421122550964,0.0019440484794027,2
14,2010,Brook Lopez,0.0265412748171368,0.6042667410590432,0.5606619787938667,0.5107244253158569,0.0038706676895087,1
15,2010,Carmelo Anthony,0.0659319821592549,0.5807402985436576,0.576524725982121,0.531563937664032,0.0585006792499055,5
16,2010,Chauncey Billups,0.0,0.6897717118263245,0.6465855836868286,0.5368766784667969,0.2304206444871469,1
17,2010,Chris Bosh,0.0327022388386025,0.5807796225828283,0.5424343431697173,0.5248888731002808,0.1168356561255564,5
18,2010,Chris Duhon,0.1635111941930125,0.5644183123812956,0.5769725652302012,0.5221039056777954,0.0019239099496764,1
19,2010,Chris Kaman,0.1635111941930125,0.5527362157316769,0.5760461021872127,0.5262837409973145,0.0019239099496764,1
20,2010,Chris Paul,0.0512436741880787,0.6215340599417687,0.5677250191569329,0.528622031211853,0.0712340294447961,10
21,2010,Courtney Lee,0.1459026613406373,0.5926814779779009,0.5845080464078493,0.5307422876358032,0.014313206075202,12
22,2010,Danilo Gallinari,0.0,0.6915561556816101,0.6374415755271912,0.531773030757904,0.0,1
23,2010,Danny Granger,0.1,0.6676145792007446,0.5825732350349426,0.5294076204299927,0.0,1
24,2010,David Lee,-0.0065398886827458,0.5966468964304242,0.5842707242284503,0.5298064351081848,0.0056066072857122,7
25,2010,Deron Williams,0.2167103602554624,0.5781180278826045,0.5486352741972361,0.5351227521896362,0.0008444092925178,3
26,2010,Derrick Rose,0.3511008403361344,0.6032645726203919,0.6103647518157959,0.5255123972892761,0.1226576333008063,5
27,2010,Devin Harris,0.1157152197193953,0.5803097930651355,0.572124341259832,0.524380624294281,0.0023977310738217,9
28,2010,Dirk Nowitzki,0.125,0.5691917687654495,0.699401468038559,0.536741316318512,0.0404390759155564,4
29,2010,Drew Gooden,0.1273748757555575,0.6036149188876152,0.5519538415329797,0.5365318655967712,0.0125645129186557,2
30,2010,Dwight Howard,0.3692309731172045,0.5943507164732147,0.6190288015959426,0.5102360844612122,0.1196586866881481,8
31,2010,Dwyane Wade,0.0,0.5068711042404175,0.5466958284378052,0.5202259421348572,0.0,1
32,2010,Earl Barron,0.2366198865733748,0.5935538048329561,0.5683303993681202,0.513433039188385,0.0018285459338642,1
33,2010,Elton Brand,0.1198615544777777,0.575675743928662,0.5907728614630523,0.5154513120651245,0.0047546282405363,9
34,2010,Eric Gordon,0.0113013740967495,0.5962551447356782,0.6048436250840249,0.5266140103340149,0.0050855127760958,14
35,2010,Gerald Wallace,0.1486669524311509,0.5635565271857893,0.5977402440126688,0.5259253978729248,0.0006135741019257,4
36,2010,Gilbert Arenas,0.132288557912325,0.6023474167263697,0.5754024456890803,0.523616373538971,0.0043846670048157,6
37,2010,Grant Hill,0.240489230540701,0.6017465628683567,0.5997204259037971,0.5032147765159607,0.0592475991836156,8
38,2010,Jamal Crawford,0.0,0.5624095797538757,0.5344771146774292,0.53203284740448,0.0,2
39,2010,Jason Kidd,0.1635111941930125,0.6051376461982727,0.5845245157971102,0.52412348985672,0.0038495835214652,1
40,2010,Jason Richardson,0.1274885912051986,0.5931767952111032,0.5830512223144372,0.528002142906189,0.0163196925092502,12
41,2010,Jason Terry,0.1677700609364742,0.5544813640912374,0.5958592442671458,0.518584668636322,0.0180799040325454,5
42,2010,Jason Thompson,0.3247294372294372,0.5843594439682507,0.5618800921809105,0.514467716217041,0.0226491925913974,3
43,2010,Jeff Green,0.0378312957686061,0.5772260303298632,0.6037217204769453,0.5198794603347778,0.0096595561587692,6
44,2010,Joe Johnson,0.1618280157342657,0.5752243176102638,0.6256682127714157,0.5286239981651306,0.0052299977716932,4
45,2010,John Salmons,0.0530548230150523,0.5779956721390287,0.5797056455165147,0.5285564064979553,0.0117437420019763,24
46,2010,Josh Smith,0.0270725900570862,0.6300335711903041,0.6218685030937194,0.528082013130188,0.0257299759809636,3
47,2010,Kenyon Martin,0.1685656121656121,0.5876951958193923,0.6149959076534618,0.5133218169212341,0.0102981817759853,2
48,2010,Kevin Martin,0.1066186128686128,0.5742625412013795,0.5953870476395995,0.5205262899398804,0.0228028069199852,18
49,2010,Kobe Bryant,0.1881929822606052,0.5907665120349044,0.6202527940982864,0.522912323474884,0.1093663087526297,24
50,2010,Lamar Odom,0.1097902097902097,0.5582535664240519,0.605174700419108,0.5116602182388306,0.0112738808156241,1
51,2010,LeBron James,0.0,0.5985045880079269,0.5366790145635605,0.5280039310455322,0.3040547350456849,4
52,2010,Luol Deng,0.1738318848083522,0.5699627581464761,0.6310363471166377,0.5237088203430176,0.0861035220425177,9
53,2010,Marc Gasol,0.1635111941930125,0.5797924539622139,0.5776145878960105,0.5098683834075928,0.0019239099496764,1
54,2010,Marvin Williams,0.0829217895394365,0.6052582545412911,0.5590501427650452,0.5287647247314453,0.0221057691347008,3
55,2010,Mike Conley,0.1246665931374043,0.5581724342990917,0.6114168197297685,0.5221288800239563,0.0067423871482429,5
56,2010,Mike Miller,0.1466756146903204,0.5970350056886673,0.5435818135738373,0.5301821231842041,0.0374174535729884,4
57,2010,Monta Ellis,0.25,0.5784756243228912,0.6003105640411377,0.525741457939148,0.1152103222435734,2
58,2010,Nenê,0.1163455294705294,0.5536367893218994,0.5566502273082733,0.5114051103591919,0.0038651644804014,5
59,2010,Pau Gasol,0.1758010623256524,0.5720695773760478,0.6531772508507683,0.5144921541213989,0.0048485567407577,5
60,2010,Paul Pierce,0.074876807288572,0.6117253516401563,0.6064714363643101,0.5224053263664246,0.0458422360500855,7
61,2010,Raja Bell,0.2366198865733748,0.5702846050262451,0.5683994526448457,0.5285742878913879,0.0018285459338642,1
62,2010,Rashard Lewis,-0.0666666666666666,0.5749460856119791,0.5944787859916687,0.5163344144821167,0.0,1
63,2010,Ray Allen,0.046541415714644,0.5710958358314302,0.5737237615717782,0.5190211534500122,0.0038996330971015,4
64,2010,Reggie Williams,0.2015137538680879,0.5684038305090952,0.5915089072909371,0.5290474891662598,0.0005066455755107,5
65,2010,Richard Hamilton,0.1435690784909535,0.5777373686432838,0.5930260851979255,0.5114561319351196,0.256782034456037,10
66,2010,Richard Jefferson,0.086261491319527,0.5632791910852705,0.582730569725945,0.5000077486038208,0.0105530772826645,7
67,2010,Rodney Stuckey,0.0,0.5256375670433044,0.7045718431472778,0.5287336707115173,0.0,1
68,2010,Ronnie Brewer,0.2366198865733748,0.5675044966780621,0.5720656099526779,0.5246517062187195,0.0012188332072001,1
69,2010,Rudy Gay,0.1,0.5334028005599976,0.6315656900405884,0.5255078077316284,0.0,1
70,2010,Russell Westbrook,0.1635111941930125,0.5799567418939927,0.5641701396773843,0.5145369172096252,0.005777023141511,1
71,2010,Shawn Marion,0.4842540396111825,0.6053522740091597,0.5726661086082458,0.5198789834976196,0.084937745424046,2
72,2010,Stephen Curry,0.055113161692109,0.5744978537162145,0.5598320927884844,0.5232797265052795,0.0105946931424774,3
73,2010,Stephen Jackson,0.0886240653286107,0.5826966198556351,0.5962776966167219,0.5220630764961243,0.0685391059726159,22
74,2010,Steve Nash,0.0701802916177148,0.5832157947123051,0.6208870255698761,0.5302899479866028,0.0944915340875377,8
75,2010,Tayshaun Prince,0.2366198865733748,0.5822117613709491,0.5837918779124385,0.5211851596832275,0.0012188332072001,1
76,2010,Thaddeus Young,0.1469608068151408,0.5734618550647178,0.594114850878701,0.5139241218566895,0.0026824948523461,5
77,2010,Tim Duncan,0.0556893230777159,0.5874259809652964,0.5830065563321113,0.5218837261199951,0.014294244344899,12
78,2010,Tony Parker,0.0860697980433308,0.5571161657571793,0.5770695358514786,0.5216269493103027,0.0261066508047097,4
79,2010,Troy Murphy,0.1117279210723953,0.5750193734549813,0.5674408074054453,0.5212217569351196,0.0051699740534707,4
80,2010,Tyreke Evans,0.4,0.6558625996112823,0.7292508780956268,0.5050502419471741,0.2614620203683372,2
81,2010,Vince Carter,0.2584081670210925,0.5925928351435235,0.5586357362219615,0.5223991870880127,0.0317801690560822,10
82,2010,Wilson Chandler,0.0877130063454099,0.6102785237593108,0.5881981451633317,0.5294552445411682,0.0071467751908458,8
83,2010,Zach Randolph,0.0788732955244582,0.5759656524312669,0.622646152973175,0.5205573439598083,0.0635622468188701,3
0,2011,Al Jefferson,0.0,0.6287586092948914,0.5591305494308472,0.6514989733695984,0.0,1
1,2011,Andre Miller,0.1104246182572978,0.5813270768633595,0.575434076703257,0.6384049654006958,0.0088693569815184,6
2,2011,Andrea Bargnani,0.1135656558059939,0.5751444653382852,0.5961198127816236,0.6088821887969971,0.0328124152081154,3
3,2011,Andrew Bogut,0.1229072398190044,0.5672341088453928,0.6591838598251343,0.6480107307434082,0.0397139882265895,2
4,2011,Anthony Morrow,0.0,0.5572544634342194,0.5328851640224457,0.6620246171951294,0.0,2
5,2011,Brook Lopez,0.0693552993075018,0.5810368042957348,0.5751852569648621,0.6708540916442871,0.0196682348270445,3
6,2011,Carlos Boozer,0.0884615384615384,0.5445191065470377,0.6547491153081259,0.6386427283287048,0.0454001182924026,1
7,2011,Carlos Delfino,0.0884615384615384,0.5645761887232462,0.5408426721890768,0.6094268560409546,0.0454001182924026,1
8,2011,Chris Bosh,0.0,0.5782660841941833,0.5346035957336426,0.6323909759521484,0.0,1
9,2011,Chris Paul,0.0741978609625668,0.5534812702852137,0.6208111328237197,0.6339377760887146,0.0247419916403563,17
10,2011,Danny Granger,-0.0304941551153672,0.6198904265960058,0.6246322840452194,0.6266646981239319,0.0188341316204678,3
11,2011,David Lee,0.1433100233100233,0.5995256098417135,0.6542672996337597,0.619097888469696,0.1126055656320905,13
12,2011,DeMar DeRozan,0.0970093228698301,0.5810877472370655,0.5837425374901378,0.620638906955719,0.0204028028580285,2
13,2011,Deron Williams,0.1496099817188904,0.6078591904579065,0.5817591806808552,0.6328219771385193,0.0319228509509622,10
14,2011,Derrick Rose,0.1789848484848484,0.5654138624668121,0.5623204559087753,0.6384246945381165,0.0368821315736855,1
15,2011,Devin Harris,-0.0140692859712169,0.5657438298176025,0.5546515648819359,0.6358411908149719,0.0027546560980219,8
16,2011,Elton Brand,0.0400960361187633,0.5903960903485616,0.6024030804634094,0.7050974369049072,0.0511582999883376,6
17,2011,Eric Gordon,0.036112129358097,0.5693483725190163,0.5869666382670402,0.6338304281234741,0.2131361371037693,4
18,2011,Gilbert Arenas,0.0609895365577183,0.562406450510025,0.5703480492035549,0.6244279146194458,0.0383918947315151,2
19,2011,Grant Hill,0.0593654527733474,0.5768987579478158,0.6146114753352271,0.6840337514877319,0.2098526950320613,15
20,2011,Jamal Crawford,0.1573529411764705,0.5490066409111023,0.6287971536318461,0.626449465751648,0.0225936789311847,1
21,2011,Jason Richardson,0.0,0.5758030116558075,0.5253252685070038,0.6321434378623962,0.0,2
22,2011,Jason Terry,0.0,0.5718545913696289,0.5771492719650269,0.6610711216926575,0.0,1
23,2011,Jeff Green,0.1875287356321839,0.5872609987854958,0.6157153286039829,0.6526351571083069,0.0090322404227912,4
24,2011,Joe Johnson,0.0889029704265636,0.5774300316969554,0.5761387914419174,0.6279787421226501,0.1670501616244201,5
25,2011,John Salmons,0.0068783068783068,0.568430009815428,0.6368352837032742,0.6198869943618774,0.0018165910376141,9
26,2011,John Wall,0.0329651294527327,0.5666805660182779,0.6112751180475408,0.6543515920639038,0.0102325567136678,11
27,2011,Jordan Crawford,0.0653523365868086,0.5760972542422158,0.5938216234956469,0.6282880306243896,0.0279953029486033,7
28,2011,Josh Smith,0.0145163360604537,0.5654262941744592,0.5907582524749968,0.6357342004776001,0.079774552153878,6
29,2011,José Calderón,0.1466783216783216,0.6185761094093323,0.5862469871838888,0.6159125566482544,0.0,1
30,2011,Kevin Durant,0.2232828282828282,0.5644039511680603,0.5812428792317709,0.6081659197807312,0.022013488299652,1
31,2011,Kevin Love,0.0,0.5861644595861435,0.619296208024025,0.674298882484436,0.1051534644715145,4
32,2011,Kevin Martin,0.0293626659916252,0.5852247797525846,0.5994611254105202,0.6293163299560547,0.075804364686858,13
33,2011,Kyle Lowry,0.1715151515151515,0.5554786456955804,0.5437856449021233,0.6602009534835815,0.013978175549788,1
34,2011,Landry Fields,0.1573529411764705,0.5142127672831217,0.5395455559094747,0.7284337878227234,0.0225936789311847,1
35,2011,LeBron James,0.225,0.5427212417125702,0.5536009967327118,0.6410298347473145,0.1346363069449349,1
36,2011,Luol Deng,0.2107840229153813,0.5813797284804638,0.5975687637452095,0.6436859965324402,0.0757418446199732,14
37,2011,Michael Beasley,0.1190263296953437,0.5907458692789078,0.5605121180415154,0.6596611142158508,0.0206414039396233,2
38,2011,Mike Conley,0.1229072398190044,0.5984557569026947,0.5723467667897542,0.6447799205780029,0.0354373334197858,2
39,2011,Nenê,0.1421551581387647,0.5789935092131296,0.593117943406105,0.6530492305755615,0.0,12
40,2011,Nick Young,0.1095083496950379,0.5887123235247352,0.6047685585238717,0.6397901177406311,0.0433446773646382,11
41,2011,Paul Millsap,0.0335175346538983,0.5839253664016724,0.581120491027832,0.6414000988006592,0.024113748412331,1
42,2011,Paul Pierce,-0.0251081886687947,0.6019201278686523,0.590939246945911,0.6384194493293762,0.0599988891253049,6
43,2011,Raja Bell,0.344381313131313,0.5592659711837769,0.5506771273083158,0.6287212371826172,0.0071175613953784,1
44,2011,Ray Allen,0.062025104170698,0.6016547754406929,0.5888943299651146,0.6356234550476074,0.0143592544266333,6
45,2011,Richard Jefferson,0.2285740850700097,0.5809926924409059,0.602309868764625,0.6962346434593201,0.0009042629755142,7
46,2011,Stephen Curry,0.0157407407407407,0.5787630379199982,0.6251045614480972,0.6322842836380005,0.0152779478290349,1
47,2011,Stephen Jackson,0.1572673314339981,0.5543654220444815,0.6485696993176898,0.6434334516525269,0.0353209850464451,3
48,2011,Steve Nash,0.5,0.6129664182662964,0.619040310382843,0.6176502108573914,0.0,2
49,2011,Tony Parker,0.3487567987567987,0.6299814581871033,0.649884455733829,0.6429161429405212,0.0072422354517179,3
50,2011,Vince Carter,0.3333333333333333,0.5991969108581543,0.5729045867919922,0.6467956304550171,0.0,3
51,2011,Wesley Matthews,0.1507806553607186,0.5718405756448942,0.575492175443778,0.6478636860847473,0.0505508165882481,6
52,2011,Wilson Chandler,0.0936957128892612,0.5945387840270996,0.5835502624511719,0.6503173112869263,0.0062611443414319,1
0,2012,Al Jefferson,0.0389179202042574,0.5690781051913898,0.6423257316152255,0.5845980644226074,0.0013375332350457,2
1,2012,Andre Iguodala,0.2387205387205387,0.5688521265983582,0.5683818310499191,0.6066184639930725,0.0300022111749102,1
2,2012,Andrew Bogut,0.0549999999999999,0.5405017137527466,0.605532705783844,0.5645127296447754,0.0172757353305627,1
3,2012,Andrew Bynum,0.0549999999999999,0.5369302034378052,0.6391513347625732,0.5800080895423889,0.0172757353305627,1
4,2012,Blake Griffin,0.1732553245634641,0.5870022445917129,0.5755902096629143,0.5757060050964355,0.0217553901821935,2
5,2012,Brandon Bass,0.0189703153988868,0.608854614496231,0.5399715268611909,0.5587308406829834,0.1495818420007303,2
6,2012,Brandon Jennings,0.0,0.6471585035324097,0.5907844305038452,0.5610916018486023,0.295272774156973,1
7,2012,Brandon Knight,0.0949404761904761,0.543340265750885,0.5452562769254049,0.5680654048919678,0.2181161329481519,3
8,2012,Carmelo Anthony,0.1972659261699116,0.6072592396627773,0.5661973293983574,0.599454402923584,0.0084123314556012,3
9,2012,Chauncey Billups,0.2387205387205387,0.6010068506002426,0.5299033224582672,0.6047782301902771,0.0300022111749102,1
10,2012,Chris Bosh,0.1972659261699116,0.5629174144882144,0.5776796747337688,0.5798805952072144,0.0191381930018381,3
11,2012,Chris Paul,0.045548115079365,0.5973644902308782,0.6011641522248586,0.5747167468070984,0.0801417581222832,6
12,2012,Courtney Lee,0.1178225117197982,0.5746525309979915,0.5737203453977904,0.5719954967498779,0.0285479883464967,10
13,2012,Danny Granger,0.0,0.5451956987380981,0.5476287603378296,0.5906211137771606,0.0,1
14,2012,Darren Collison,0.1045454545454545,0.5925752073526382,0.587389200925827,0.5863546133041382,0.0262094817607647,1
15,2012,David Lee,0.0809620374014313,0.5801717815074053,0.592266318472949,0.5735630393028259,0.1794488958423254,11
16,2012,Deron Williams,0.1972659261699116,0.5491551991665001,0.5847152430902828,0.6021370887756348,0.0130802551152013,3
17,2012,Derrick Rose,0.1866978506962394,0.5605646073818207,0.5870265149407916,0.5896608829498291,0.0227660508878875,3
18,2012,Dwight Howard,0.1972659261699116,0.5603956905278292,0.5627590386253415,0.5625699758529663,0.0120529246835279,3
19,2012,Dwyane Wade,0.1627095122158383,0.5788033921836001,0.5501010871746324,0.5753130316734314,0.0175682522574749,4
20,2012,Eric Gordon,0.1240179573512906,0.5830388416846594,0.5638135224580765,0.5842200517654419,0.0273616232505964,3
21,2012,James Harden,0.1158669475417213,0.5665153350148882,0.5588764775367011,0.5816807746887207,0.032164934159838,3
22,2012,Jason Terry,0.0323525950961016,0.5505700376298692,0.5735739088720745,0.5591647624969482,0.1671211429102465,6
23,2012,Joe Johnson,0.1095588235294117,0.5317084789276123,0.5963559548060099,0.5884259343147278,0.0706292465838496,1
24,2012,John Wall,0.140625,0.5646701753139496,0.5482962876558304,0.5764533281326294,0.0738181935392432,4
25,2012,Josh Smith,0.0612639553429027,0.5919318447510401,0.5589133724570274,0.5886355638504028,0.0543021032628221,4
26,2012,José Calderón,0.0485003092145949,0.6068975782394409,0.5544957423210144,0.5973782539367676,0.0,4
27,2012,Kevin Durant,0.2387205387205387,0.601533442735672,0.5998307019472122,0.6090393662452698,0.0450915563258458,1
28,2012,Kevin Garnett,0.1266573336489382,0.5746139403312437,0.5650846717819091,0.600888192653656,0.0025768661962709,1
29,2012,Kevin Love,-0.0625,0.6421304047107697,0.5572195947170258,0.5573082566261292,0.173485318914878,2
30,2012,Kevin Martin,0.010297619047619,0.5565326909224192,0.5555201570192972,0.5758121609687805,0.1204546281969865,3
31,2012,Kobe Bryant,0.2589436026936026,0.6383908614516258,0.6414556428790092,0.5715216398239136,0.0424995548266046,2
32,2012,LaMarcus Aldridge,0.2387205387205387,0.5718684941530228,0.5393542796373367,0.5741922855377197,0.0224796631804416,1
33,2012,LeBron James,0.4392957351290684,0.5889789362748464,0.5389500906070074,0.592072606086731,0.2058823799943009,3
34,2012,Luol Deng,0.1861480218778072,0.5959180781018665,0.5928577722861753,0.5595824718475342,0.1509803593759189,19
35,2012,Marcus Thornton,0.0549999999999999,0.5901605188846588,0.6199195683002472,0.5763582587242126,0.0172757353305627,1
36,2012,Nick Young,-0.0303331270094428,0.5867631793022156,0.6527488887310028,0.5711488127708435,0.2116328032260162,10
37,2012,Paul Pierce,0.0858200056116722,0.5976785704493522,0.5828706368803978,0.5850349068641663,0.0201784895795998,4
38,2012,Ray Allen,0.2130138339920948,0.5708619058132172,0.5927921334902446,0.5728529691696167,0.01996732683953,2
39,2012,Rudy Gay,0.1266647961092405,0.5761028155684471,0.5576411634683609,0.5740440487861633,0.0150011055874551,2
40,2012,Russell Westbrook,0.2387205387205387,0.5995905995368958,0.5485106110572815,0.56707763671875,0.0224796631804416,1
41,2012,Ryan Anderson,0.0588112148268398,0.5814649512370428,0.5699447554846605,0.5659393072128296,0.0798746245997145,8
42,2012,Steve Nash,0.2343010752688172,0.5870642244815826,0.5485341171423594,0.6029580235481262,0.0182294057669549,3
43,2012,Tony Parker,0.2126377410468319,0.5930675864219666,0.5442891120910645,0.5841730237007141,0.0158904794247601,1
44,2012,Tyson Chandler,0.2387205387205387,0.5976075977087021,0.5735227316617966,0.5743522047996521,0.0300022111749102,1
45,2012,Wesley Matthews,0.0819526307026306,0.5651096370485095,0.6173392666710747,0.571195125579834,0.0839148931280208,3
0,2013,Anderson Varejão,0.1471153846153846,0.5945026278495789,0.6043628007173538,0.5334234237670898,0.0717733510918697,1
1,2013,Blake Griffin,0.1282589472377053,0.5722879493609071,0.5741365369409323,0.5176495909690857,0.0031683757139231,2
2,2013,Bradley Beal,0.1257573020727688,0.5788042511258806,0.5834168812206814,0.5227162837982178,0.0104874227420801,5
3,2013,Brandon Knight,-0.2916666666666666,0.6442763805389404,0.5896749198436737,0.5235323905944824,0.0,2
4,2013,Brook Lopez,0.1035588442565186,0.66241623406057,0.5492859957394777,0.5033844709396362,0.0062021482027895,2
5,2013,Carmelo Anthony,0.0540047915047914,0.6154609471559525,0.6110770106315613,0.5174157023429871,0.0367365753488255,3
6,2013,Chris Bosh,0.1760416666666666,0.5655060708522797,0.6461756229400635,0.5224829316139221,0.0868971476165857,1
7,2013,Chris Paul,0.0790519050785508,0.6041526640906478,0.6044652118827357,0.5271000266075134,0.1595147316156131,11
8,2013,David Lee,0.1523646031035193,0.5856408334913707,0.6028147410778771,0.5356442332267761,0.2596674732392228,7
9,2013,David West,0.0,0.5247282981872559,0.5589774250984192,0.5164547562599182,0.8812776867651353,1
